district,rent,bedrooms,living-dining,bathrooms,loft,sqmeters,entire_building,building_type,use_type_en,heat,ac,balcony,WIFI,outdoor_space,bathtub,floor_heat,oven,total_amens
Jing'an,7500,1,2,1,0,60,0,detached lane house,multi-use,0,1,0,0,0,0,0,0,1
Jing'an,7500,1,1,1,0,40,0,attached lane house,residential,0,0,0,0,1,0,0,0,1
Jing'an,7500,1,1,1,0,42,0,detached lane house,multi-use,0,1,0,0,0,0,0,0,1
Jing'an,7500,1,1,1,0,58,0,detached lane house,multi-use,1,1,1,0,1,0,0,0,4
Jing'an,7500,1,1,1,1,40,0,detached lane house,residential,1,1,0,1,1,1,1,0,6
Jing'an,7500,1,1,1,0,50,0,attached lane house,residential,0,1,0,0,0,0,0,0,1
Jing'an,7500,1,1,1,0,40,0,detached lane house,residential,0,1,0,0,0,1,0,0,2
Jing'an,7500,1,1,1,0,40,0,detached lane house,residential,0,1,1,0,1,0,0,0,3
Jing'an,7500,1,1,1,0,40,0,detached lane house,residential,1,1,0,1,1,1,1,0,6
Jing'an,7500,1,0,1,0,40,0,detached lane house,multi-use,0,1,0,0,1,0,0,0,2
Jing'an,7500,1,2,1,0,50,0,attached lane house,residential,0,1,0,1,0,0,0,0,2
Jing'an,7500,1,1,1,1,30,0,attached lane house,residential,1,1,0,0,0,0,0,0,2
Jing'an,7500,1,2,1,0,45,0,attached lane house,residential,0,0,0,0,0,1,0,0,1
Jing'an,7500,1,1,1,0,40,0,detached lane house,residential,1,1,1,0,0,0,0,0,3
Jing'an,7500,1,1,1,0,50,0,detached lane house,residential,1,1,1,1,1,1,0,0,6
Jing'an,7500,1,1,1,0,60,0,detached lane house,multi-use,0,1,1,0,0,0,0,0,2
Jing'an,7500,1,1,1,0,40,0,detached lane house,residential,0,1,0,0,0,0,0,1,2
Jing'an,7500,1,1,1,0,50,0,detached lane house,multi-use,1,1,0,1,0,0,0,0,3
Jing'an,7600,1,1,1,0,50,0,detached lane house,residential,0,0,0,0,1,0,0,0,1
Jing'an,7700,1,1,1,0,50,0,detached lane house,residential,1,1,1,1,1,0,1,0,6
Jing'an,7800,1,1,1,0,45,0,attached lane house,multi-use,1,1,1,0,1,0,0,0,4
Jing'an,7800,1,1,1,0,50,0,public housing,residential,1,0,0,0,0,0,0,0,1
Jing'an,7800,1,1,1,0,50,0,public housing,residential,1,1,1,1,1,0,0,0,5
Jing'an,7800,1,2,1,0,35,0,detached lane house,multi-use,1,1,0,0,1,0,0,1,4
Jing'an,7800,1,2,1,0,55,0,attached lane house,residential,0,1,0,0,0,0,0,0,1
Jing'an,7800,1,1,1,0,50,0,attached lane house,residential,0,1,0,1,0,0,0,0,2
Jing'an,7900,1,1,1,1,35,0,detached lane house,residential,0,1,1,0,1,0,0,0,3
Jing'an,8000,1,2,1,0,70,0,detached lane house,residential,1,1,1,1,0,0,0,0,4
Jing'an,8000,1,1,1,0,45,0,detached lane house,multi-use,0,1,0,0,0,0,0,0,1
Jing'an,8000,1,1,1,0,45,0,attached lane house,residential,0,1,0,0,1,0,0,0,2
Jing'an,8000,1,1,1,0,40,0,public housing,residential,0,1,0,0,0,0,0,0,1
Jing'an,8000,1,1,1,0,45,0,attached lane house,residential,0,1,0,0,0,0,0,0,1
Jing'an,8000,1,1,1,0,60,0,detached lane house,multi-use,1,1,1,0,1,0,0,0,4
Jing'an,8000,1,1,1,0,75,0,attached lane house,residential,0,1,0,0,0,0,0,0,1
Jing'an,8000,1,1,1,0,45,0,public housing,residential,0,1,0,0,0,0,0,0,1
Jing'an,8000,2,2,1,0,60,0,attached lane house,residential,0,1,0,1,1,0,0,0,3
Jing'an,8000,2,1,1,0,60,0,public housing,residential,0,1,0,0,0,0,0,0,1
Jing'an,8000,1,1,1,0,35,0,attached lane house,residential,1,1,0,0,0,0,0,0,2
Jing'an,8000,1,1,1,0,50,0,public housing,residential,0,1,0,0,0,0,0,0,1
Jing'an,8000,1,1,1,0,53,0,attached lane house,residential,1,1,1,0,1,0,0,0,4
Jing'an,8200,1,1,1,0,45,0,public housing,residential,0,1,0,1,0,0,0,1,3
Jing'an,8200,2,2,1,0,65,0,detached lane house,residential,0,1,0,0,0,0,0,0,1
Jing'an,8200,1,1,1,0,50,0,public housing,residential,1,1,1,1,1,0,0,1,6
Jing'an,8200,1,1,1,0,60,0,detached lane house,residential,1,1,0,0,1,0,0,0,3
Jing'an,8200,1,1,1,0,60,0,detached lane house,residential,0,0,0,0,1,0,0,0,1
Jing'an,8300,1,1,1,0,55,0,public housing,residential,1,1,0,1,0,0,0,0,3
Jing'an,8300,1,1,1,0,50,0,public housing,residential,0,1,0,0,0,0,0,0,1
Jing'an,8300,1,1,1,0,50,0,detached lane house,residential,1,1,1,1,1,1,1,0,7
Jing'an,8500,1,1,1,0,60,0,attached lane house,multi-use,0,0,0,0,1,0,0,0,1
Jing'an,8500,1,1,1,1,70,0,attached lane house,residential,0,1,1,1,1,0,0,0,4
Jing'an,8500,1,1,1,0,70,0,detached lane house,residential,0,0,0,0,1,0,0,0,1
Jing'an,8500,1,2,2,1,60,0,attached lane house,multi-use,1,1,0,1,0,0,0,0,3
Jing'an,8500,1,1,1,0,50,0,attached lane house,residential,0,1,0,0,0,0,0,0,1
Jing'an,8500,2,1,1,0,60,0,public housing,residential,0,1,0,0,1,0,0,0,2
Jing'an,8500,1,0,1,0,40,0,detached lane house,residential,0,1,0,0,0,1,0,0,2
Jing'an,8500,1,0,1,0,45,0,attached lane house,multi-use,0,0,0,0,1,0,0,0,1
Jing'an,8500,1,1,1,0,40,0,attached lane house,multi-use,0,1,0,0,1,0,0,0,2
Jing'an,8500,1,1,1,1,65,0,detached lane house,residential,0,1,0,0,0,0,0,1,2
Jing'an,8500,2,1,1,0,80,0,attached lane house,residential,0,0,0,0,1,1,0,0,2
Jing'an,8500,1,1,1,0,50,0,attached lane house,residential,1,0,0,0,1,0,0,0,2
Jing'an,8600,1,1,1,1,60,0,attached lane house,multi-use,0,1,0,0,1,0,0,0,2
Jing'an,8600,1,2,1,1,50,0,detached lane house,residential,1,1,1,1,1,1,1,0,7
Jing'an,8600,1,1,15,0,50,0,attached lane house,residential,1,1,0,0,1,0,1,0,4
Jing'an,8600,1,1,1,0,40,0,public housing,residential,1,1,1,1,1,1,0,0,6
Jing'an,8700,1,1,1,0,40,0,detached lane house,residential,0,1,0,0,0,0,0,0,1
Jing'an,8800,1,2,1,0,55,0,attached lane house,residential,1,1,1,0,0,1,0,0,4
Jing'an,8800,1,0,1,0,39,0,detached lane house,residential,0,1,1,0,1,0,0,0,3
Jing'an,8800,1,1,1,1,60,0,attached lane house,multi-use,1,1,0,0,1,1,0,0,4
Jing'an,8800,1,1,1,0,60,0,attached lane house,residential,1,1,1,1,0,0,0,0,4
Jing'an,8800,1,1,1,0,70,0,attached lane house,residential,1,0,0,0,1,0,0,0,2
Jing'an,8900,1,1,1,0,60,0,attached lane house,residential,1,0,0,0,0,0,1,0,2
Jing'an,8900,1,2,1,0,65,0,public housing,residential,1,1,1,1,0,0,0,0,4
Jing'an,9000,2,2,1,0,50,0,attached lane house,residential,0,0,0,0,1,0,0,0,1
Jing'an,9000,1,1,1,0,50,0,attached lane house,multi-use,1,0,0,0,1,0,1,1,4
Jing'an,9000,1,1,1,0,60,0,attached lane house,multi-use,0,0,0,0,1,0,0,0,1
Jing'an,9000,2,2,1,0,100,0,detached lane house,residential,0,0,0,0,1,0,0,0,1
Jing'an,9000,1,1,1,1,50,0,attached lane house,residential,1,0,1,0,0,0,0,1,3
Jing'an,9000,1,1,1,0,50,0,attached lane house,residential,0,1,0,0,0,0,0,0,1
Jing'an,9000,1,1,1,0,65,0,public housing,multi-use,0,1,0,1,0,0,0,0,2
Jing'an,9000,1,1,1,0,50,0,attached lane house,residential,0,0,0,0,1,0,0,0,1
Jing'an,9000,1,2,1,0,75,0,attached lane house,multi-use,0,1,1,0,1,0,0,0,3
Jing'an,9000,1,1,1,0,50,0,public housing,residential,1,1,1,0,0,0,0,0,3
Jing'an,9000,2,1,1,1,50,0,detached lane house,residential,0,1,0,0,0,0,0,0,1
Jing'an,9000,2,1,1,0,69,0,attached lane house,residential,0,0,0,0,0,0,0,0,0
Jing'an,9000,1,1,1,0,40,0,attached lane house,residential,0,0,1,0,1,0,0,0,2
Jing'an,9000,1,1,1,0,40,0,detached lane house,residential,0,0,0,0,1,1,0,0,2
Jing'an,9000,1,1,1,0,60,0,attached lane house,residential,0,1,0,0,0,0,0,0,1
Jing'an,9000,1,2,1,1,65,0,attached lane house,multi-use,0,0,0,0,1,0,0,0,1
Jing'an,9200,1,1,1,0,50,0,detached lane house,residential,0,1,0,0,0,0,0,0,1
Jing'an,9200,1,1,1,0,45,0,public housing,residential,1,1,0,1,0,0,0,0,3
Jing'an,9300,1,1,1,0,70,0,detached lane house,residential,1,1,1,1,1,1,0,0,6
Jing'an,9300,1,2,1,0,50,0,public housing,residential,1,1,1,0,0,0,0,0,3
Jing'an,9300,1,1,1,0,60,0,detached lane house,multi-use,1,1,1,1,1,0,0,0,5
Jing'an,9500,2,0,2,0,65,0,attached lane house,residential,1,1,1,0,1,0,0,0,4
Jing'an,9500,1,1,1,0,40,0,attached lane house,residential,1,1,0,0,1,0,0,0,3
Jing'an,9500,1,1,1,0,65,0,attached lane house,residential,1,1,0,0,0,0,0,0,2
Jing'an,9500,1,1,1,0,52,0,public housing,residential,1,1,0,1,0,0,0,0,3
Jing'an,9500,1,1,1,0,80,0,detached lane house,multi-use,0,0,0,0,1,0,0,0,1
Jing'an,9500,1,1,1,1,35,0,attached lane house,residential,1,1,1,1,1,0,0,0,5
Jing'an,9500,1,2,1,0,50,0,public housing,residential,1,0,0,0,0,0,0,0,1
Jing'an,9500,1,1,1,0,40,0,attached lane house,residential,0,1,0,1,1,0,0,0,3
Jing'an,9500,1,1,1,0,60,0,attached lane house,residential,1,0,0,0,0,0,0,0,1
Jing'an,9500,1,2,1,0,50,0,public housing,residential,1,1,1,0,0,0,0,0,3
Jing'an,9500,1,1,1,0,50,0,public housing,residential,0,1,0,0,0,0,0,0,1
Jing'an,9500,2,1,1,0,55,0,attached lane house,multi-use,0,1,0,0,0,0,0,0,1
Jing'an,9500,2,2,1,0,100,0,detached lane house,multi-use,1,1,0,0,1,0,1,0,4
Jing'an,9600,2,2,1,0,80,0,attached lane house,residential,1,1,1,0,0,1,1,0,5
Jing'an,9600,1,1,1,0,55,0,detached lane house,multi-use,0,1,1,0,1,0,0,0,3
Jing'an,9800,1,2,1,0,60,0,detached lane house,residential,1,0,0,0,0,0,0,0,1
Jing'an,9800,2,1,1,0,70,0,public housing,residential,0,1,1,0,1,0,0,0,3
Jing'an,9800,1,2,1,0,70,0,detached lane house,multi-use,1,1,0,0,0,1,1,0,4
Jing'an,9800,2,1,1,0,80,0,detached lane house,residential,1,1,1,0,0,0,0,0,3
Jing'an,9800,1,1,1,0,40,0,detached lane house,multi-use,1,1,1,1,1,1,1,0,7
Jing'an,9800,1,1,1,0,65,0,public housing,residential,0,1,1,0,0,0,0,0,2
Jing'an,9800,1,1,1,0,70,0,detached lane house,residential,0,1,0,0,0,0,0,0,1
Jing'an,9996,1,2,1,1,70,0,detached lane house,multi-use,1,0,0,0,1,0,0,0,2
Jing'an,10000,1,2,2,1,60,0,detached lane house,residential,0,0,0,0,1,0,0,0,1
Jing'an,10000,2,2,1,0,90,0,attached lane house,residential,1,1,1,0,0,0,0,0,3
Jing'an,10000,1,1,1,0,65,0,detached lane house,multi-use,0,0,0,0,1,0,0,0,1
Jing'an,10000,1,2,1,1,60,0,detached lane house,multi-use,1,1,1,1,1,1,0,0,6
Jing'an,10000,1,1,1,1,40,0,detached lane house,residential,0,0,0,0,1,0,0,0,1
Jing'an,10000,1,1,1,0,60,0,attached lane house,multi-use,1,1,0,0,1,0,0,0,3
Jing'an,10000,1,1,1,0,50,0,attached lane house,multi-use,1,1,0,0,1,0,1,0,4
Jing'an,10000,2,2,1,0,85,0,detached lane house,multi-use,0,1,0,0,0,0,0,0,1
Jing'an,10000,1,1,1,0,41,0,detached lane house,residential,0,1,0,1,0,0,0,0,2
Jing'an,10500,1,2,1,0,98,0,detached lane house,residential,1,0,1,0,1,0,1,0,4
Jing'an,10500,1,1,1,0,70,0,attached lane house,multi-use,0,1,0,0,1,0,0,0,2
Jing'an,10500,2,0,1,0,60,0,public housing,multi-use,0,1,0,1,1,0,0,1,4
Jing'an,10500,1,2,1,0,65,1,attached lane house,multi-use,0,1,1,1,1,0,0,0,4
Jing'an,10500,2,1,1,0,55,0,public housing,residential,0,1,0,0,1,0,0,0,2
Jing'an,10500,1,1,1,1,45,0,detached lane house,residential,1,1,0,0,1,0,0,0,3
Jing'an,10500,1,1,1,0,55,0,detached lane house,multi-use,1,1,0,1,1,0,1,0,5
Jing'an,10500,1,2,1,1,60,0,detached lane house,residential,1,1,0,0,1,1,0,1,5
Jing'an,10600,2,2,2,1,60,0,detached lane house,residential,1,1,1,1,1,1,1,0,7
Jing'an,10800,1,2,1,0,70,0,detached lane house,residential,1,1,0,1,1,0,0,0,4
Jing'an,10800,1,2,1,0,68,0,public housing,residential,1,1,0,0,0,0,0,0,2
Jing'an,10800,1,2,1,0,60,0,public housing,residential,1,1,1,0,1,0,0,1,5
Jing'an,10800,1,1,1,0,60,0,attached lane house,residential,1,1,0,0,0,0,0,0,2
Jing'an,10800,1,1,1,0,70,0,public housing,residential,1,1,0,0,0,0,0,1,3
Jing'an,10800,1,1,1,0,70,0,attached lane house,multi-use,1,0,0,0,0,0,0,0,1
Jing'an,10800,1,1,1,0,55,0,attached lane house,residential,0,1,0,0,1,0,0,0,2
Jing'an,10800,1,1,1,0,50,0,public housing,residential,0,1,0,0,0,0,0,0,1
Jing'an,10800,1,2,1,0,80,0,attached lane house,multi-use,0,0,0,0,0,1,0,0,1
Jing'an,10800,1,2,1,0,60,0,public housing,residential,1,1,1,0,1,0,0,0,4
Jing'an,11000,2,2,1,0,100,0,detached lane house,residential,0,0,0,0,0,0,0,0,0
Jing'an,11000,2,1,1,0,100,0,public housing,multi-use,0,1,0,0,0,1,0,0,2
Jing'an,11000,2,2,1,0,90,0,attached lane house,residential,1,1,1,1,0,0,0,0,4
Jing'an,11000,2,2,1,1,70,0,detached lane house,residential,0,0,0,0,1,0,0,0,1
Jing'an,11000,1,1,1,0,52,0,attached lane house,multi-use,0,0,0,0,1,0,0,0,1
Jing'an,11000,2,2,1,0,100,0,detached lane house,residential,0,1,0,0,0,0,0,0,1
Jing'an,11000,2,2,1,0,100,0,attached lane house,multi-use,0,0,0,0,0,0,0,0,0
Jing'an,11000,2,2,1,0,100,0,attached lane house,residential,0,0,0,0,0,0,0,0,0
Jing'an,11000,2,2,1,0,100,0,detached lane house,residential,0,1,0,0,0,0,0,0,1
Jing'an,11000,1,2,1,1,65,0,attached lane house,residential,0,1,1,0,1,0,0,0,3
Jing'an,11000,2,2,1,0,100,0,attached lane house,residential,0,0,0,0,0,0,0,0,0
Jing'an,11000,1,1,1,1,70,0,attached lane house,residential,0,1,0,0,0,0,0,0,1
Jing'an,11000,1,1,1,0,65,0,attached lane house,residential,0,1,1,1,1,0,0,0,4
Jing'an,11000,3,1,1,0,100,0,detached lane house,multi-use,0,1,1,0,1,0,0,0,3
Jing'an,11000,2,2,2,0,80,0,attached lane house,multi-use,0,1,0,0,1,0,0,0,2
Jing'an,11000,1,1,1,0,75,0,attached lane house,multi-use,0,1,0,1,1,0,0,0,3
Jing'an,11000,2,1,1,0,80,0,attached lane house,multi-use,1,0,0,0,0,0,0,0,1
Jing'an,11000,1,1,1,0,41,0,detached lane house,multi-use,1,0,0,0,0,0,0,0,1
Jing'an,11000,1,2,1,0,60,0,attached lane house,residential,0,0,0,0,1,0,0,0,1
Jing'an,11000,1,2,1,0,70,0,attached lane house,multi-use,1,0,0,0,1,0,1,1,4
Jing'an,11000,2,1,1,0,60,0,detached lane house,multi-use,0,1,0,0,1,0,0,0,2
Jing'an,11000,1,1,1,0,50,0,attached lane house,residential,0,1,0,0,1,0,0,0,2
Jing'an,11000,1,1,1,0,35,0,attached lane house,multi-use,0,0,0,0,1,0,0,0,1
Jing'an,11500,1,1,1,0,60,0,attached lane house,residential,0,1,1,0,1,1,0,0,4
Jing'an,11500,1,1,1,1,60,0,attached lane house,residential,1,0,0,0,1,0,0,0,2
Jing'an,11500,1,1,1,0,60,0,detached lane house,multi-use,1,1,0,1,1,0,0,0,4
Jing'an,11500,1,1,1,0,55,0,attached lane house,residential,1,0,0,0,1,0,1,0,3
Jing'an,11500,1,1,1,0,65,0,attached lane house,multi-use,1,1,0,0,1,0,0,0,3
Jing'an,11800,1,2,1,0,65,0,public housing,multi-use,1,1,1,0,0,0,0,0,3
Jing'an,11800,2,1,1,0,78,0,public housing,multi-use,1,1,0,1,0,0,0,0,3
Jing'an,11800,2,1,1,0,85,0,attached lane house,residential,1,1,1,1,1,1,1,1,8
Jing'an,12000,1,1,1,1,70,0,attached lane house,residential,0,1,0,0,1,1,0,0,3
Jing'an,12000,3,1,1,0,100,0,public housing,multi-use,0,1,0,0,1,0,0,0,2
Jing'an,12000,3,1,1,0,100,0,detached lane house,multi-use,0,1,0,0,1,0,0,0,2
Jing'an,12000,1,1,1,0,65,0,attached lane house,residential,1,1,0,0,0,0,0,0,2
Jing'an,12000,3,1,1,0,100,0,public housing,multi-use,0,1,0,0,1,0,0,0,2
Jing'an,12000,3,1,1,0,100,0,public housing,residential,0,1,1,0,1,0,0,0,3
Jing'an,12000,3,1,1,0,100,0,public housing,multi-use,1,0,1,1,1,1,0,0,5
Jing'an,12000,2,2,1,0,80,0,attached lane house,residential,0,0,0,0,1,0,0,0,1
Jing'an,12000,3,1,1,0,100,0,public housing,residential,0,1,1,0,1,0,0,0,3
Jing'an,12000,3,1,1,0,100,0,public housing,multi-use,0,1,1,0,0,0,0,0,2
Jing'an,12000,1,2,1,1,70,0,detached lane house,multi-use,0,1,0,0,1,1,0,0,3
Jing'an,12000,1,2,1,0,70,0,attached lane house,multi-use,0,1,0,0,1,0,0,0,2
Jing'an,12000,2,1,1,1,60,0,attached lane house,residential,0,0,0,0,0,0,0,0,0
Jing'an,12000,1,1,1,1,26,0,attached lane house,residential,0,1,0,0,0,0,0,0,1
Jing'an,12000,1,2,1,0,80,0,detached lane house,multi-use,0,0,0,0,1,0,0,0,1
Jing'an,12000,1,1,1,0,40,0,attached lane house,multi-use,0,0,0,0,1,0,0,0,1
Jing'an,12000,2,1,1,0,70,0,attached lane house,residential,0,1,0,0,1,0,0,0,2
Jing'an,12000,3,1,1,0,100,0,detached lane house,multi-use,0,1,0,0,1,0,0,0,2
Jing'an,12000,1,2,1,0,70,0,attached lane house,residential,0,1,0,0,0,0,0,0,1
Jing'an,12000,1,1,1,0,70,0,detached lane house,residential,0,0,0,0,1,0,0,0,1
Jing'an,12000,1,1,1,0,50,0,attached lane house,multi-use,1,1,0,0,1,0,1,0,4
Jing'an,12500,1,1,1,1,50,0,detached lane house,multi-use,1,1,1,1,1,1,1,0,7
Jing'an,12500,1,1,1,1,40,0,detached lane house,multi-use,1,1,1,1,1,1,1,0,7
Jing'an,12500,1,1,1,0,35,0,detached lane house,multi-use,0,0,0,0,1,0,0,0,1
Jing'an,12500,1,1,1,0,60,0,public housing,residential,0,1,0,0,0,0,0,0,1
Jing'an,12500,1,2,1,0,50,0,attached lane house,residential,1,1,0,1,0,1,0,0,4
Jing'an,12500,1,1,1,0,60,0,public housing,residential,0,1,0,0,0,0,0,1,2
Jing'an,12600,1,1,1,1,40,0,detached lane house,residential,1,1,1,1,1,1,1,0,7
Jing'an,12600,1,1,1,1,40,0,detached lane house,residential,1,1,1,1,0,1,1,0,6
Jing'an,12800,1,1,1,0,60,0,attached lane house,residential,0,1,0,0,1,1,0,0,3
Jing'an,12800,2,1,1,1,70,0,detached lane house,residential,0,0,0,0,1,0,0,0,1
Jing'an,12800,2,1,1,0,88,0,public housing,multi-use,1,1,1,0,1,0,0,0,4
Jing'an,12800,2,2,1,0,105,0,attached lane house,multi-use,0,0,0,0,1,0,0,0,1
Jing'an,12800,3,0,1,0,70,0,detached lane house,residential,0,1,1,1,1,0,0,0,4
Jing'an,12800,1,2,1,0,100,0,detached lane house,multi-use,1,1,1,1,1,0,1,0,6
Jing'an,12800,2,2,2,0,90,0,detached lane house,residential,1,1,1,0,0,0,0,0,3
Jing'an,12800,1,2,1,0,65,0,attached lane house,residential,0,0,0,0,0,1,0,0,1
Jing'an,13000,1,1,1,0,60,0,detached lane house,residential,1,1,0,0,0,0,0,0,2
Jing'an,13000,1,1,1,0,70,0,attached lane house,residential,0,0,0,0,1,0,0,0,1
Jing'an,13000,1,2,1,0,70,0,attached lane house,residential,1,1,1,1,1,1,0,1,7
Jing'an,13000,2,2,2,0,100,1,detached lane house,multi-use,1,0,0,0,1,0,0,0,2
Jing'an,13000,1,1,1,0,90,0,public housing,residential,0,1,1,1,1,0,0,0,4
Jing'an,13000,2,2,2,0,80,0,attached lane house,residential,0,1,0,0,0,0,0,0,1
Jing'an,13000,1,1,1,0,50,0,public housing,residential,0,1,0,0,0,0,0,0,1
Jing'an,13000,1,1,1,0,60,0,detached lane house,multi-use,1,1,0,0,1,0,1,1,5
Jing'an,13000,1,1,1,0,40,0,attached lane house,multi-use,1,0,0,0,1,0,1,0,3
Jing'an,13000,2,2,2,0,100,0,attached lane house,residential,0,0,0,0,0,0,0,0,0
Jing'an,13000,1,1,1,0,100,0,detached lane house,residential,0,1,0,0,0,0,0,0,1
Jing'an,13500,2,2,2,0,60,0,detached lane house,residential,0,0,0,0,1,0,0,0,1
Jing'an,13500,2,1,1,0,70,0,attached lane house,multi-use,0,0,0,0,1,0,0,0,1
Jing'an,13500,1,1,1,0,70,0,attached lane house,multi-use,1,1,0,1,1,0,0,0,4
Jing'an,13500,2,1,1,0,70,0,detached lane house,residential,0,0,0,0,1,0,0,0,1
Jing'an,13600,2,2,2,1,60,0,detached lane house,residential,1,1,1,1,1,1,1,0,7
Jing'an,13600,3,1,1,1,75,0,attached lane house,residential,0,1,0,1,0,1,0,0,3
Jing'an,13600,1,1,1,0,60,0,detached lane house,multi-use,1,1,1,1,1,1,1,0,7
Jing'an,13600,1,1,1,0,60,0,detached lane house,multi-use,1,1,1,1,1,1,1,0,7
Jing'an,13600,1,1,1,0,60,0,detached lane house,multi-use,1,1,1,1,1,1,1,0,7
Jing'an,13800,2,1,1,0,80,0,attached lane house,multi-use,0,1,0,0,1,0,0,0,2
Jing'an,13800,1,1,1,0,70,0,detached lane house,multi-use,1,1,0,0,1,0,0,0,3
Jing'an,13800,1,1,1,0,65,0,detached lane house,residential,1,1,0,1,0,0,0,1,4
Jing'an,13800,2,1,1,1,80,0,attached lane house,residential,1,0,0,0,0,0,0,0,1
Jing'an,13900,1,2,1,0,50,0,attached lane house,residential,1,1,1,1,0,0,0,0,4
Jing'an,14000,2,2,1,0,100,0,attached lane house,residential,1,1,1,1,1,1,0,0,6
Jing'an,14000,2,2,1,1,60,0,attached lane house,residential,0,1,1,1,0,0,0,0,3
Jing'an,14000,1,2,1,0,60,0,public housing,residential,1,1,0,0,1,0,1,1,5
Jing'an,14000,1,2,1,0,80,0,detached lane house,residential,1,0,0,0,1,0,1,0,3
Jing'an,14000,2,2,1,0,90,0,attached lane house,residential,1,1,0,0,1,0,0,0,3
Jing'an,14000,2,2,1,0,95,0,attached lane house,multi-use,0,1,1,0,0,0,0,0,2
Jing'an,14000,1,1,1,0,45,0,attached lane house,multi-use,1,0,0,0,1,0,1,0,3
Jing'an,14000,1,1,1,0,60,0,detached lane house,multi-use,1,0,0,0,1,0,0,0,2
Jing'an,14500,2,0,2,0,70,0,attached lane house,multi-use,0,1,0,0,0,0,0,0,1
Jing'an,14800,1,2,2,1,70,0,detached lane house,residential,1,1,1,1,1,1,1,0,7
Jing'an,14800,1,2,2,1,70,0,detached lane house,residential,1,1,1,1,1,1,1,0,7
Jing'an,15000,1,1,1,0,90,0,detached lane house,residential,1,0,0,0,0,0,0,0,1
Jing'an,15000,2,1,2,0,100,0,attached lane house,residential,0,0,0,0,0,1,0,1,2
Jing'an,15000,1,1,1,0,70,0,public housing,multi-use,1,1,0,1,1,0,1,0,5
Jing'an,15000,2,1,1,0,70,0,attached lane house,residential,1,0,0,0,1,1,0,0,3
Jing'an,15000,1,2,1,0,80,0,detached lane house,residential,0,1,0,0,0,0,0,0,1
Jing'an,15000,2,1,1,0,63,0,public housing,residential,1,0,0,0,0,0,1,0,2
Jing'an,15500,2,2,2,0,80,0,attached lane house,residential,0,0,0,0,1,0,0,0,1
Jing'an,15800,1,1,1,0,70,0,detached lane house,multi-use,1,0,0,0,1,0,0,0,2
Jing'an,16000,4,1,1,0,100,0,detached lane house,multi-use,0,1,0,0,1,1,0,0,3
Jing'an,16000,2,2,2,1,72,0,attached lane house,residential,0,0,0,0,1,0,0,1,2
Jing'an,16000,2,2,1,0,110,0,detached lane house,residential,1,1,1,1,1,0,0,0,5
Jing'an,16000,2,2,2,0,120,0,attached lane house,residential,0,0,0,0,0,1,0,0,1
Jing'an,16000,2,1,1,0,50,0,attached lane house,residential,1,1,1,0,1,0,0,0,4
Jing'an,16000,2,2,2,0,120,0,attached lane house,residential,1,0,0,0,1,1,0,0,3
Jing'an,16000,3,2,2,0,130,1,public housing,multi-use,0,1,0,0,0,1,0,0,2
Jing'an,16000,1,1,1,0,80,0,attached lane house,residential,1,0,0,0,1,1,1,0,4
Jing'an,16200,2,2,2,0,85,0,detached lane house,residential,1,1,0,0,0,1,0,0,3
Jing'an,16500,2,1,1,0,90,0,attached lane house,residential,0,1,0,0,0,0,0,0,1
Jing'an,16500,1,2,2,0,80,0,detached lane house,multi-use,1,1,0,1,1,1,1,0,6
Jing'an,16500,1,1,2,1,50,0,detached lane house,multi-use,1,1,1,1,1,1,1,0,7
Jing'an,16500,1,2,1,0,80,0,attached lane house,multi-use,1,1,1,1,1,0,0,0,5
Jing'an,16500,1,1,2,1,50,0,detached lane house,residential,1,1,1,1,1,1,1,0,7
Jing'an,16500,3,2,2,1,95,0,attached lane house,residential,0,1,0,0,1,0,0,0,2
Jing'an,16500,2,2,1,1,110,0,attached lane house,residential,1,1,0,0,0,0,0,0,2
Jing'an,16800,2,2,1,1,138,0,detached lane house,residential,0,0,0,0,1,1,0,0,2
Jing'an,16800,2,1,1,0,120,0,public housing,residential,1,1,1,0,0,1,0,0,4
Jing'an,16800,2,2,2,0,100,0,detached lane house,residential,1,1,0,1,0,1,0,0,4
Jing'an,17000,1,1,1,0,80,0,attached lane house,residential,0,0,0,0,1,1,0,0,2
Jing'an,17500,3,0,1,0,100,0,attached lane house,multi-use,0,0,0,0,1,0,0,0,1
Jing'an,17500,2,2,1,1,148,0,attached lane house,residential,1,1,0,1,1,1,0,0,5
Jing'an,17800,2,2,1,0,110,0,detached lane house,residential,0,0,0,0,1,0,0,0,1
Jing'an,17800,2,2,2,1,100,0,detached lane house,residential,0,0,0,0,1,1,0,0,2
Jing'an,17800,2,1,1,0,100,0,public housing,residential,1,1,0,0,1,0,1,1,5
Jing'an,18000,2,2,2,0,85,0,public housing,multi-use,1,1,1,0,1,0,0,1,5
Jing'an,18000,1,1,2,0,70,0,attached lane house,multi-use,0,0,0,0,1,1,0,0,2
Jing'an,18000,2,2,2,0,145,0,public housing,residential,0,1,0,0,0,1,0,1,3
Jing'an,18000,1,2,1,0,80,0,detached lane house,residential,1,0,0,0,0,0,1,0,2
Jing'an,18000,2,2,2,0,90,0,public housing,residential,1,1,0,0,1,0,1,0,4
Jing'an,18000,3,2,1,0,150,0,attached lane house,residential,1,0,1,0,1,0,0,0,3
Jing'an,18800,2,2,2,0,150,1,detached lane house,multi-use,1,1,1,0,1,0,0,0,4
